ticker,eps_g1,eps_g2,eps_g3
A,1.0422535211267605,0.34374999999999994,1.1874999999999998
AADI,6.455284552845528,-1.1739130434782608,0.4333333333333333
AAP,1.7301587301587302,1.8243616287094548,0.2027743271221532
AAT,1.125,0.15384615384615377,-0.9
AATC,1.791666666666667,-3.916666666666665,-9.75
ABCL,3.0,-1.3333333333333335,-38.0
ABG,1.2775903727877496,2.8838463612898257,2.3883630653814283
ABST,1.6666666666666667,-0.1666666666666666,1.0
ACCD,1.0638297872340425,-0.5483870967741935,10.625000000000002
ACCO,3.691666666666667,1.8541666666666672,-1.9602272727272725
ACLS,1.5312500000000002,0.4102564102564103,0.4545454545454544
ACTG,1.6875,1.5555555555555558,10.708333333333336
ACXP,1.1904761904761905,2.8,-0.0454545454545455
ADCT,2.2068965517241383,-0.5273631840796019,-0.21176470588235288
ADES,3.8518518518518516,-1.6818181818181819,-7.818181818181818
ADM,1.325,0.5000000000000001,0.7681159420289856
ADN,6.666666666666667,2.5,-8.0
AEVA,3.3333333333333335,1.7500000000000002,1.3999999999999997
AEYE,2.4166666666666665,0.06250000000000006,0.42105263157894746
AFG,2.657715190218874,1.2449922490045287,-0.041144784666474976
AFMD,1.125,0.05555555555555561,-1.1666666666666665
AGBA,3.0,-15.000000000000002,1.5999999999999999
AGCO,1.5795390235118587,2.175964579380139,-0.617022384174909
AGL,1.2499999999999998,38.5,-0.0
AGX,1.2500000000000002,-14.4,-2.3333333333333335
AIG,4.999999999999999,-1.0120218579234972,1.2272727272727273
AIRG,9.000000000000002,2.25,-1.1666666666666665
ALCO,5.418044291952588,6.123511904761904,1.9952651515151518
ALEX,1.2499999999999998,-3.571428571428571,0.5555555555555558
ALIM,4.0,-3.019607843137255,1.6250000000000002
ALSN,2.179411764705882,1.9708333333333332,-0.2541666666666666
AMAT,1.054945054945055,0.7439024390243902,0.27083333333333337
AMCX,1.1794871794871795,1.964285714285714,0.6557377049180328
AMD,1.34375,3.4615384615384612,2.214285714285714
AMG,1.9419306184012064,-4.038461538461538,-2.5555555555555554
AMH,0.38571428571428557,0.24285714285714272,0.20535714285714274
AMKR,1.0823798627002288,1.0510033444816054,0.5886491557223265
AMN,1.7999999999999998,1.9574468085106382,4.444444444444444
AMNB,0.702121212121212,0.6588311688311688,0.3139924591537495
AMRK,2.6609347442680775,4.950617283950617,79.72222222222223
AMSWA,1.9999999999999998,1.5999999999999999,-0.44999999999999996
AMTB,10.25,-2.135135135135135,3.75
AMX,1.5,-1.0666666666666667,1.7037037037037035
AN,1.4975609756097563,0.5188679245283019,-2.1046511627906974
ANF,17.77777777777778,-1.1641025641025642,0.04724409448818902
ANVS,1.3333333333333333,-0.0,3.5999999999999996
AOSL,1.3611111111111112,-73.0,-3.2307692307692304
APA,13.999999999999998,-1.8039215686274508,-1.0860033726812817
APEN,1.090909090909091,-0.6333333333333334,-0.6530612244897959
API,5.333333333333334,-0.9695652173913044,-0.884297520661157
APPH,2.8071428571428574,10.95,8.249999999999998
APPN,6.199999999999999,1.0,0.11764705882352934
AQST,1.7346938775510203,1.7755102040816324,0.081410825199645
ARCB,1.1441441441441438,2.7213114754098364,11.428571428571429
ARCT,2.7636363636363632,2.2089552238805967,0.6785714285714285
ARDS,1.9846153846153847,0.04255319148936174,0.05479452054794526
ARDX,1.0999999999999999,0.607142857142857,0.3600000000000001
ARL,1.4,11.07142857142857,5.222222222222223
ARLP,1.0952380952380953,-1.9189189189189189,-1.1666666666666667
ARNC,1.9999999999999998,3.420454545454546,0.09523809523809533
ARRY,3.0,-3.0,-0.9344262295081966
ASB,1.153846153846154,-0.4042553191489361,1.148148148148148
ASGN,3.0101010101010104,0.2934782608695651,0.10975609756097571
ASH,7.875,1.1147540983606559,-1.0697190426638918
ASMB,3.5555555555555554,-3.8947368421052633,-0.09210526315789481
ASPU,1.0416666666666667,1.125,2.6250000000000004
ASR,17.6875,-3.7466666666666666,-0.5110410094637223
ASTE,4.857142857142856,-0.1219512195121951,-0.5934065934065934
ASX,1.090909090909091,0.5454545454545455,1.3333333333333337
ATER,61.6,5.473684210526316,2.181818181818182
ATKR,2.836363636363636,6.42857142857143,2.225
AUTO,6.666666666666667,-0.7999999999999999,-0.9354838709677419
AVA,1.857142857142857,-0.23076923076923075,0.36111111111111116
AVGO,1.896551724137931,1.8205128205128205,3.121621621621621
AVID,1.7638888888888888,0.5178571428571427,-1.121031746031746
AVLR,1.5333333333333334,1.769230769230769,0.7499999999999998
AVNT,27.499999999999996,1.96,1.263157894736842
AVNW,1.9999999999999998,113.28571428571428,-4.625
AVYA,4.375,-0.9033149171270718,-0.888888888888889
AWH,1.2499999999999998,0.4999999999999999,0.25000000000000006
AXGN,3.25,-0.050000000000000044,-0.23809523809523805
AXP,4.700663129973474,7.169049621530698,2.775286944045911
AXR,2.142857142857143,-2.0416666666666665,6.0
AXTI,3.4999999999999996,9.0,-9.0
AZ,1.3333333333333337,9.0,134.0
AZRE,10.428571428571427,-0.29545454545454547,-0.6
B,23.916666666666664,23.327586206896548,-0.4536637931034483
BAC,1.2252252252252254,1.4668918918918918,0.46833333333333327
BAM,3.9,-2.13953488372093,-4.85
BAND,1.8,-0.6744186046511628,4.249999999999999
BANF,1.0714285714285712,1.0846171802054154,0.429150632215503
BB,5.25,-0.9035087719298245,8.333333333333334
BBIG,27.500000000000004,-26.230769230769226,-0.8793103448275863
BBQ,10.5,-3.4117647058823524,-0.9463087248322147
BBY,1.7804272230501739,1.4591933010968274,0.2302812295618051
