,ticker,eps_g1,eps_g2,eps_g3
248,CYBR,1.0068523430592395,-0.4722911497105047,-0.7871754523996853
249,CYD,1.968170829975826,2.5686274509803924,-0.0122549019607843
250,DAC,1.5603680027643398,4.056632947976878,7.8878426253962335
251,DASH,1.4,0.4117647058823528,-0.8314606741573033
252,DATS,1.6,1.125,-inf
253,DBD,5.461538461538461,22.3,-0.2461538461538462
254,DDD,2.25,-1.5833333333333333,-0.5625
255,DFH,1.1344086021505375,inf,inf
256,DHC,2.2857142857142856,-4.607142857142857,-22.857142857142858
257,DHT,inf,-2.4285714285714284,-1.2
258,DINO,4.271844660194174,0.0,-0.6621621621621622
259,DLHC,1.1253132832080202,2.431174089068826,2.2153846153846155
260,DLNG,0.6553030303030303,0.4386363636363636,0.425
261,DM,4.588235294117646,-0.12,-2.263157894736842
262,DMLP,1.0869565217391304,1.4242424242424243,2.88235294117647
263,DMTK,0.7571648690292758,0.7422558922558922,0.5179516250944822
264,DNA,9.25,5.166666666666667,-inf
265,DOCN,2.0,1.4285714285714286,-inf
266,DOCU,2.5,-0.5897435897435898,-0.903225806451613
267,DQ,1.6996699669967,5.472222222222222,0.90625
268,DS,2.0,0.4666666666666667,-1.846153846153846
269,DSX,20.0,-11.333333333333332,-5.6000000000000005
270,DUO,3.441326530612245,-18.089285714285715,9.026315789473683
271,DUOL,37.0,-0.7019230769230769,-0.3333333333333333
272,DUOT,3.4545454545454546,-1.0,0.6190476190476192
273,DVAX,42.5,21.0,4.2
274,DVN,6.710526315789474,3.625,-9.333333333333332
275,DXF,34.36666666666667,37.15762711864407,1.5409604519774014
276,DXPE,16.152439024390244,15.116666666666667,-1.2256410256410255
277,DY,20.666666666666668,-1.1,-0.1047619047619048
278,E,14.2,2.862068965517242,-4.352941176470588
279,EA,1.263171622326552,0.6412037037037037,-0.0307539682539682
280,EAF,3.0,0.2702702702702702,0.1276595744680852
281,EARN,1.2777777777777777,-134.0,-1.3728813559322033
282,EBET,2.034688995215311,2.0325552825552826,-inf
283,EDN,1.0346479500891264,1.0022101326079564,-3.291907514450867
284,EDR,inf,,
285,EDRY,3.456790123456789,18.157894736842103,-20.774193548387096
286,EEFT,5.75,-2.0,-1.036764705882353
287,EGY,1.4999999999999998,0.1764705882352941,-10.499999999999998
288,EHTH,24.29263565891473,23.005979073243648,0.7090093762739503
289,EKSO,1.090909090909091,0.0588235294117645,-3.166666666666667
290,ELA,0.5892857142857143,0.4285714285714285,0.2597402597402596
291,ELLO,3.87171052631579,-inf,-inf
292,ELMD,1.3333333333333337,-0.2307692307692307,-0.1666666666666666
293,ELVT,1.3333333333333333,-2.294117647058824,6.500000000000001
294,ELYS,1.448717948717949,1.2424242424242429,0.346590909090909
295,ENDP,113.57142857142856,-2.8235294117647056,-5.705882352941177
296,ENLV,1.368421052631579,-0.409090909090909,0.1875
297,ENOV,1.5178571428571426,-0.3,-1.0833333333333337
298,ENPC,9.666666666666668,1.0,inf
299,ENR,2.0416666666666665,-2.2857142857142856,-0.0879120879120879
300,ENSC,3.0,0.0,0.9696969696969696
301,ENV,1.8000000000000005,-1.9259259259259256,-1.6428571428571428
302,EOG,1.458064516129032,-0.4224137931034482,4.862068965517241
303,EPM,3.25,-1.5263157894736843,-1.7272727272727273
304,EPR,1.7058823529411766,-13.0,-2.625
305,EQ,1.4340175953079175,1.333333333333333,0.1251221896383186
306,EQH,18.43478260869565,-0.8767241379310345,-1.1971830985915493
307,EQIX,2.118421052631579,-0.0689655172413792,1.5
308,EQNR,1.0033044941119924,0.1673684210526316,-1.4441025641025642
309,EQT,14.249078765545832,24.77257525083612,10.37650323774283
310,ERES,inf,inf,-inf
311,ESEA,2.8198198198198194,6.792452830188679,64.0
312,ESMT,inf,inf,
313,ESNT,0.8018856943312771,0.7867768595041322,0.5742833742833742
314,ESRT,16.999999999999996,2.5,-inf
315,ESTA,5.909090909090909,-0.1724137931034482,1.8571428571428568
316,ETD,0.7083333333333334,0.5901639344262295,0.5671641791044776
317,ETRN,1.6,0.5384615384615385,-12.12121212121212
318,EVEX,4.0,-0.5365853658536585,inf
319,EVGO,inf,-inf,-inf
320,EVOP,2.0,-1.0,-2.5
321,EWCZ,inf,inf,inf
322,EXAS,2.34519956850054,2.126115166261152,-0.403514463368478
323,EXEL,inf,inf,0.0666666666666668
324,FA,2.0,-1.6,inf
325,FANG,3.664705882352941,2.278195488721805,-2.2253218884120174
326,FARO,6.833333333333333,1.9444444444444449,-2.129032258064516
327,FAT,3.145833333333333,3.5557692307692306,3.1807692307692306
328,FATBB,3.145833333333333,-inf,-inf
329,FBIO,4.999999999999999,0.6363636363636362,4.428571428571428
330,FC,inf,inf,-2.3928571428571432
331,FCFS,1.585714285714286,-0.2926829268292683,-0.1250000000000001
332,FDMT,2.1071428571428568,0.3442622950819671,-0.5351351351351351
333,FE,2.0000000000000004,-0.1935483870967742,0.75
334,FENG,8.833333333333334,1.8333333333333333,-1.0697278911564627
335,FGF,5.692307692307692,10.000000000000002,0.2545454545454543
336,FISV,1.3,1.2666666666666668,0.1363636363636363
337,FIVN,1.041111111111111,0.6111111111111112,0.1323529411764705
338,FIX,1.293835616438356,1.0840065566092962,-0.0929172951231774
339,FLNT,10.666666666666666,-0.75,inf
340,FLT,0.3677957532861477,0.2033208919513829,0.2030554146231467
341,FMBH,1.4240196078431373,1.3719135802469136,0.3121309715512614
342,FNA,1.6,4.999999999999999,-inf
343,FOA,12.999999999999998,-inf,-inf
344,FOCS,11.5,inf,0.625
345,FOR,1.5,0.6271186440677966,0.7608695652173914
346,FORM,0.6521739130434782,0.52,0.3333333333333334
347,FORTY,1.4651162790697678,0.3125,0.32
348,FOSL,17.5,-0.1276595744680851,-7.166666666666667
349,FOUR,2.0,-0.7903225806451613,-0.4615384615384615
350,FPAY,50.0,3.6666666666666674,-1.2
351,FPH,1.3333333333333337,0.7857142857142856,-3.363636363636364
352,FR,1.2,-0.4374999999999999,0.3538461538461538
353,FRPH,6.0,-0.976897689768977,-1.5
354,FRPT,1.647058823529412,0.5384615384615385,2.0
355,FRSH,8.01540436456996,inf,inf
356,FSR,1.2499999999999998,-0.3492063492063492,-0.1818181818181818
357,FTAI,1.7440476190476186,1.9947183098591543,-0.1469483568075117
358,FTFT,2.0,1.0,-0.9846153846153846
359,FTHM,1.3333333333333333,0.48,1.0
360,FUV,1.2642140468227423,2.0576923076923075,1.7833333333333332
361,FVRR,2.054054054054054,-0.0612244897959183,1.153846153846154
362,FWRD,1.8814189189189188,-3.390441176470588,-4.636274509803921
363,GAME,4.777777777777779,-0.7971698113207547,-0.8846153846153847
364,GAN,9.111111111111112,-0.1538461538461538,-0.032258064516129
365,GASS,9.0,50.0,0.4999999999999999
366,GATO,6.333333333333334,-1.7333333333333334,-0.931818181818182
367,GAU,2.0,-1.1666666666666663,-6.125
368,GBOX,inf,0.3421052631578947,-0.0714285714285714
369,GBTG,inf,-1.25,-0.5192307692307693
370,GDDY,1.0740740740740742,5.833333333333333,0.02
371,GDRX,inf,inf,-0.8606442577030813
372,GDS,2.0,2.5,1.6666666666666663
373,GDYN,5.666666666666667,-0.0,-0.1666666666666666
374,GEG,1.2,15.0,-0.9285714285714284
375,GEOS,7.500000000000001,-0.7924528301886793,5.5
376,GFF,7.387096774193549,2.84375,-0.3454545454545455
377,GFL,3.5,-1.0384615384615383,-0.6190476190476191
378,GH,1.34375,0.1100917431192659,-0.0729166666666666
379,GHL,1.288888888888889,-8.333333333333334,-0.5921052631578947
380,GHLD,5.333333333333333,0.2659176029962546,inf
381,GHRS,1.7500000000000002,8.0,-inf
382,GIII,1.100530660377358,1.352834302325581,-0.7918229557389346
383,GILT,inf,-0.5555555555555556,-0.9646017699115044
384,GKOS,1.526315789473684,-1.3055555555555556,1.1904761904761905
385,GLBE,1.8075,0.0874999999999999,-11.6
386,GLG,inf,-1.5,-0.5
387,GLP,19.043478260869563,-4.8,7.399999999999999
388,GLRE,17.5,-1.894736842105263,-0.3793103448275862
389,GMAB,4.124999999999999,-0.5925925925925927,0.0625
390,GMBL,1.8904109589041096,1.6842105263157898,-0.8
391,GME,1.08,-2.5625,3.999999999999999
392,GMS,1.2435897435897436,2.7837837837837838,1.5606060606060603
393,GNE,5.842105263157896,-8.444444444444445,-18.500000000000004
394,GNK,9.433333333333334,8.025949367088607,-3.0140506329113927
395,GOCO,1.9166666666666663,4.999999999999999,-4.585365853658536
396,GOEV,3.5371428571428574,-2.142857142857142,-5.124999999999999
397,GOGL,3.428571428571428,5.1111111111111125,2.592592592592592
398,GP,1.042207792207792,0.7694805194805194,0.2575757575757575
399,GPC,0.5365686274509803,0.315,0.248036093418259
400,GPOR,5.670967741935483,-465.6,-27.862745098039213
401,GPRE,2.65,5.823529411764705,-0.8181818181818181
402,GRBK,1.03921568627451,1.352941176470588,1.1016949152542377
403,GRIN,1.891089108910891,11.666666666666666,inf
404,GRPN,24.33333333333333,-3.4375,0.7142857142857141
405,GSHD,1.8928571428571428,1.8125,-0.3786764705882354
406,GSL,7.288229842446709,9.193438914027148,3.7747326203208553
407,GSM,97.0,-3.0000000000000004,-1.6382978723404256
408,GT,1.148148148148148,5.6000000000000005,6.535714285714285
409,GTN,2.3703703703703702,0.9259259259259258,-0.9170506912442395
410,GTY,1.2857142857142856,-0.025,-0.5063291139240507
411,GWRE,2.234090909090909,2.7416666666666667,0.2807971014492754
412,GXO,3.3999999999999995,1.6666666666666667,inf
413,HA,5.0,0.9430894308943092,-0.4914285714285714
414,HAIN,7.647058823529412,17.25,14.0
415,HALL,75.39999999999999,-1.3673469387755102,-0.717391304347826
416,HAYN,40.333333333333336,-3.310344827586207,-1.5692307692307692
417,HBB,35.0,1.4285714285714288,-0.3430656934306569
418,HDSN,2.5,-34.0,-2.1818181818181817
419,HEES,1.882663847780127,-0.7795454545454541,-1.3785714285714283
420,HEPA,1.6,-0.25,-1.9285714285714288
421,HEXO,5.884615384615384,11.051282051282053,5.399621212121211
422,HGBL,2.5,-0.3333333333333333,-0.8947368421052632
423,HGV,5.0,-6.25,-1.4585635359116025
424,HHC,3.6666666666666665,-1.0333333333333334,3.3125
425,HITI,4.5,4.0,-31.0
426,HIVE,3.5666666666666664,7.1,3.1
427,HLG,inf,1.0645161290322582,-145.0
428,HLT,1.8695652173913044,-2.923076923076924,-1.6625
429,HLX,1.2222222222222223,13.0,-9.5
430,HNRG,5.050000000000001,5.333333333333334,2.0
431,HNVR,15.0,1.0833333333333337,2.2222222222222223
432,HPK,9.666666666666668,-4.4,-1.3571428571428572
433,HQY,4.333333333333334,-6.571428571428571,-4.0
434,HRB,inf,7.1,-1.2696078431372548
435,HRMY,1.158653846153846,0.3820029027576196,-0.3570080862533693
436,HROW,1.090909090909091,-9.999999999999998,-5.666666666666667
437,HRTG,22.71428571428571,5.052631578947368,-18.7
438,HSKA,7.500000000000001,-6.105263157894736,-1.1515151515151514
439,HTHT,1.6666666666666667,-1.6785714285714286,-0.3636363636363636
440,HTLD,2.7307692307692304,0.2352941176470586,0.1818181818181818
441,HTPA,7.9,-inf,-inf
442,HUBG,2.8846153846153846,4.058823529411765,2.7727272727272725
443,HUBS,1.2264150943396224,-0.6,0.0303030303030303
444,HUIZ,inf,inf,-inf
445,HUN,1.1911196911196913,1.273995148995149,2.00495337995338
446,HURC,2.0666666666666664,1.3537037037037036,-0.9369212962962964
447,HURN,2.2051553672316384,-1.084935897435897,-3.0907692307692303
448,HUT,1.923076923076923,0.1363636363636363,63.0
449,HWM,1.0588235294117645,0.7222222222222223,-0.25
450,HXL,16.666666666666668,-2.235294117647059,-1.9565217391304348
451,HYLN,0.5307692307692308,0.4428571428571427,0.3928571428571427
452,ICL,3.0,3.4545454545454546,3.1999999999999997
453,IDCC,12.799999999999995,2.2222222222222223,-18.75
454,IDEX,2.666666666666667,-0.8666666666666667,-0.75
455,IDR,6.0,-0.7647058823529411,-inf
456,IEA,1.5833333333333337,-0.3846153846153846,4.4375
457,IFF,2.909090909090909,-5.571428571428571,-0.2280701754385964
458,IIIN,1.0851063829787235,1.618421052631579,1.809523809523809
459,IMBI,1.6190476190476195,1.0,0.1282051282051281
460,IMNM,1.1016451233842537,0.251143451143451,-1.0029357610474632
461,IMO,5.926829268292683,2.2857142857142856,-1.779661016949153
462,IMOS,1.4907317073170736,1.9307317073170736,0.9865625
463,IMVT,0.3237753882915172,0.3217592592592591,0.2624999999999999
464,INGN,8.992424242424242,11.416666666666668,-2.2291666666666665
465,INTU,2.092452830188679,2.046666666666666,-0.0247619047619047
466,IONM,2.363636363636364,0.7272727272727273,-0.4000000000000001
467,IPI,6.012557077625571,-133.91666666666666,-140.525641025641
468,IPOD,inf,-0.0606060606060606,-inf
469,IRBT,15.0,-5.307692307692308,-3.5909090909090904
470,IRMD,1.1666666666666667,0.8181818181818182,5.2
471,IRT,15.5,16.928571428571427,5.428571428571429
472,ISPO,4.999999999999999,6.0,-inf
473,ISUN,1.6666666666666667,-0.4390243902439024,-1.1142857142857143
474,ITQ,1.3333333333333337,-6.999999999999999,-inf
475,IVR,3.5176470588235293,2.9375,-0.902122641509434
476,IVT,30.0,inf,-inf
477,J,4.16566265060241,3.512755102040817,-0.4711158657011191
478,JAMF,2.7857142857142856,4.249999999999999,1.5
479,JAQC,inf,inf,inf
480,JNCE,7.125000000000001,0.2413793103448276,-1.5229357798165135
481,JOE,1.6536585365853658,2.1088235294117643,0.8088235294117647
482,JWN,1.8244588744588743,2.4598930481283423,-0.5777051561365287
483,JYAC,inf,,-inf
484,KALV,0.5527718550106608,0.5110837438423645,0.2306387789711702
