ticker,eps_g1,eps_g2,eps_g3
AAME,8.5,-2.2857142857142856,-2.3636363636363638
ABB,3.3250000000000006,5.958333333333334,1.8599999999999999
ABC,1.011111111111111,-37.875,-0.013986013986014
ABCB,2.5589330024813894,1.9801337529504326,-0.5467479674796748
ABG,1.0440528634361232,1.128755364806867,-0.09507042253521128
ABMD,1.8755912961210974,1.682457438934123,-0.5242389896373056
ABR,1.0749999999999997,1.0571428571428572,0.29032258064516137
ABT,1.033898305084746,0.30188679245283,-0.46428571428571436
AC,3.5599999999999996,0.0,-40.25
ACB,341.4166666666667,345.60172413793106,1.7151602612790524
ACHC,66.53846153846152,-0.125,-0.16363636363636366
ACI,1.2222222222222223,-0.03921568627450984,11.5
ACLS,7.75,16.75,9.666666666666666
ACNT,8.2,9.545454545454543,24.666666666666668
ACR,5.833333333333334,-0.4516129032258065,-6.683333333333334
ACU,0.7494252873563219,0.36406926406926415,0.34740259740259744
ADBE,1.6609195402298849,0.2236024844720496,0.7596899224806202
ADMP,3.0000000000000004,0.25,0.12499999999999993
ADNT,2.4561797752808987,3.4043731778425657,-0.43273374039642815
ADSK,1.2055555555555557,-1.1414141414141412,-1.3803030303030301
AEIS,3.0,4.949999999999999,-0.07317073170731701
AEL,7.727235772357724,0.843902439024391,-11.793939393939393
AENZ,1.1874999999999998,-0.2692307692307693,0.14285714285714277
AEP,1.806451612903226,0.013513513513513526,0.12903225806451613
AESE,1.4347826086956523,-0.0833333333333333,0.75
AFBI,3.75,-9.333333333333334,7.000000000000001
AFG,2.3668122270742358,0.14814814814814814,-0.14718614718614723
AFL,1.2753414809489574,1.167607621736062,-0.16916536137838442
AGCO,8.662389380530971,9.705494505494503,-0.23855311355311354
AGI,2.125,1.375,-1.125
AGRO,4.0,-1.653846153846154,-1.5000000000000002
AHCO,4.576923076923077,4.235294117647058,-1.7999999999999998
AJG,0.41176470588235287,0.3636363636363636,0.36206896551724155
ALBO,1.0350877192982457,0.1329479768786127,0.022222222222222077
ALCO,3.6363636363636367,0.04090909090909084,-0.8709677419354839
ALKS,12.5,-1.0,-0.29629629629629634
ALYA,1.9999999999999996,1.3333333333333337,1.9999999999999996
