open,high,low,close,Adj Close,volume,datetime,chg_pct
29.197500228881836,29.360000610351562,28.93000030517578,29.245,27.312196731567383,140769600,20161013,0.16268725054953656
29.469999313354492,29.542499542236328,29.282499313354492,29.407,27.463956832885742,142608800,20161014,-0.21208008638017775
29.332500457763672,29.459999084472656,29.19499969482422,29.388,27.44527816772461,94499600,20161017,0.18750636433118634
29.545000076293945,29.552499771118164,29.362499237060547,29.368,27.426603317260742,98214000,20161018,-0.6007776972746897
29.3125,29.440000534057617,28.450000762939453,29.28,27.34488868713379,80138400,20161019,-0.11087185792577293
29.21500015258789,29.344999313354492,29.082500457763672,29.265,27.33087730407715,96503200,20161020,0.17114234742222958
29.202499389648438,29.227500915527344,29.06999969482422,29.15,27.223478317260742,92770800,20161021,-0.1797783484819588
29.274999618530273,29.434999465942383,29.25,29.413,27.4686222076416,94154800,20161024,0.4696866429758001
29.487499237060547,29.59000015258789,29.327499389648438,29.562,27.60871124267578,192516000,20161025,0.2543476553793022
28.577499389648438,28.924999237060547,28.327499389648438,28.897,26.987661361694336,264536800,20161026,1.1197610065915407
28.84749984741211,28.96500015258789,28.524999618530273,28.62,26.728504180908203,138248000,20161027,-0.7886264299577412
28.467500686645508,28.802499771118164,28.362499237060547,28.43,26.551063537597656,151446800,20161028,-0.13173050167807146
28.412500381469727,28.5575008392334,28.299999237060547,28.385,26.509035110473633,105677600,20161031,-0.09678892113918237
28.364999771118164,28.4424991607666,27.63249969482422,27.872,26.030405044555664,175303200,20161101,-1.7362958193190448
27.850000381469727,28.087499618530273,27.8075008392334,27.897,26.053752899169922,113326800,20161102,0.17055189354515563
27.7450008392334,27.864999771118164,27.387500762939453,27.458,25.77448844909668,107730400,20161103,-1.0362240864061558
27.13249969482422,27.5625,27.02750015258789,27.21,25.542163848876953,123348000,20161104,0.28563306190037935
27.520000457763672,27.627500534057617,27.364999771118164,27.603,25.910602569580078,130240000,20161107,0.29978363514306433
27.577499389648438,27.93000030517578,27.424999237060547,27.765,26.06314468383789,97016800,20161108,0.6799021091461994
27.469999313354492,27.829999923706055,27.012500762939453,27.72,26.02090072631836,236705600,20161109,0.9100837504515806
27.772499084472656,27.772499084472656,26.457500457763672,26.948,25.29574966430664,228538000,20161110,-2.970560384506663
26.780000686645508,27.217500686645508,26.637500762939453,27.108,25.445941925048828,136575600,20161111,1.2229252473908747
26.927499771118164,26.952499389648438,26.020000457763672,26.427,24.807619094848633,204702000,20161114,-1.8568378210007035
26.642499923706055,26.920000076293945,26.540000915527344,26.778,25.13617706298828,129058000,20161115,0.5067100657536832
26.674999237060547,27.5575008392334,26.649999618530273,27.497,25.81203842163086,235362000,20161116,3.083412380155222
27.452499389648438,27.587499618530273,27.207500457763672,27.487,25.80264663696289,110528000,20161117,0.1274923893643973
27.43000030517578,27.635000228881836,27.415000915527344,27.515,25.828462600708008,113715600,20161118,0.30987635263211327
27.530000686645508,27.997499465942383,27.502500534057617,27.933,26.220375061035156,117058400,20161121,1.4620419271661658
27.987499237060547,28.104999542236328,27.850000381469727,27.95,26.236801147460938,103862000,20161122,-0.1339829393239927
27.84000015258789,27.877500534057617,27.582500457763672,27.808,26.103036880493164,109705600,20161123,-0.11673603870821526
27.782499313354492,27.967500686645508,27.737499237060547,27.948,26.234458923339844,45903600,20161125,0.5939023471802305
27.857500076293945,28.11750030517578,27.84749984741211,27.892,26.182825088500977,108776000,20161128,0.12563886679082661
27.69499969482422,28.00749969482422,27.517499923706055,27.865,26.157011032104492,114115200,20161129,0.6138294932919454
27.899999618530273,28.049999237060547,27.5674991607666,27.63,25.936412811279297,144649200,20161130,-0.967743589445594
27.592500686645508,27.735000610351562,27.25749969482422,27.372,25.694700241088867,148347600,20161201,-0.79732251600379
27.292499542236328,27.522499084472656,27.212499618530273,27.475,25.790916442871094,106112000,20161202,0.668684958484548
27.5,27.50749969482422,27.0625,27.278,25.605525970458984,137298000,20161205,-0.8090903542258523
27.375,27.59000015258789,27.297500610351562,27.487,25.80264663696289,104782000,20161206,0.410956117116153
27.315000534057617,27.797500610351562,27.290000915527344,27.757,26.05609893798828,119994800,20161207,1.619985912923095
27.71500015258789,28.107500076293945,27.649999618530273,28.03,26.3118953704834,108273200,20161208,1.1365705658428582
28.077499389648438,28.674999237060547,28.077499389648438,28.487,26.741352081298828,137610400,20161209,1.4602434558800752
28.322500228881836,28.75,28.122499465942383,28.325,26.588817596435547,105497600,20161212,0.008828789963490832
28.459999084472656,28.979999542236328,28.4375,28.798,27.032352447509766,174935200,20161213,1.185880311791865
28.760000228881836,29.049999237060547,28.7450008392334,28.798,27.032352447509766,136127200,20161214,0.13039075511573647
28.844999313354492,29.1825008392334,28.8075008392334,28.955,27.180200576782227,186098000,20161215,0.3813507123248051
29.11750030517578,29.125,28.912500381469727,28.993,27.215396881103516,177404400,20161216,-0.42929509295061513
28.950000762939453,29.344999313354492,28.9375,29.16,27.372636795043945,111117600,20161219,0.7253854194763547
29.184999465942383,29.375,29.170000076293945,29.237,27.445383071899414,85700000,20161220,0.17988614726352486
29.200000762939453,29.350000381469727,29.19499969482422,29.265,27.4711971282959,95132800,20161221,0.22259803085854854
29.087499618530273,29.127500534057617,28.90999984741211,29.073,27.290494918823242,104343600,20161222,-0.05156644553553203
28.897499084472656,29.1299991607666,28.897499084472656,29.13,27.34447479248047,56998000,20161223,0.8045681586988037
29.1299991607666,29.450000762939453,29.122499465942383,29.315,27.51813316345215,73187600,20161227,0.6350888383827438
29.3799991607666,29.5049991607666,29.049999237060547,29.19,27.400794982910156,83623600,20161228,-0.646693778544093
29.112499237060547,29.27750015258789,29.100000381469727,29.183,27.393753051757812,60158000,20161229,0.24045205326699923
29.162500381469727,29.299999237060547,28.857500076293945,28.955,27.180200576782227,122345200,20161230,-0.71153177899492
28.950000762939453,29.082500457763672,28.690000534057617,29.038,27.257644653320312,115127600,20170103,0.3022439247818145
28.962499618530273,29.127500534057617,28.9375,29.005,27.22713279724121,84472400,20170104,0.14673989744012572
28.979999542236328,29.21500015258789,28.952499389648438,29.153,27.3655948638916,88774400,20170105,0.5952402107534712
29.19499969482422,29.540000915527344,29.11750030517578,29.478,27.670677185058594,127007600,20170106,0.9676356350611907
29.487499237060547,29.857500076293945,29.485000610351562,29.747,27.924121856689453,134247600,20170109,0.8817303454307914
29.6924991607666,29.844999313354492,29.575000762939453,29.778,27.95227813720703,97848400,20170110,0.2862709243875398
29.684999465942383,29.982500076293945,29.649999618530273,29.938,28.102476119995117,110354400,20170111,0.8505997594755264
29.725000381469727,29.825000762939453,29.552499771118164,29.812,27.985143661499023,108344800,20170112,0.2943637255083766
29.77750015258789,29.905000686645508,29.702499389648438,29.76,27.935855865478516,104447600,20170113,-0.05876894842206494
29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.1611385345459,137759200,20170117,1.4027410118973171
30.0,30.125,29.927499771118164,29.997,28.158802032470703,94852000,20170118,-0.008335113525390625
29.850000381469727,30.022499084472656,29.842500686645508,29.945,28.109514236450195,102389200,20170119,0.31825565206178635
30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.1611385345459,130391600,20170120,-0.3735964795711476
30.0,30.202499389648438,29.9424991607666,30.02,28.179922103881836,88200800,20170123,0.06666819254557292
29.887500762939453,30.024999618530273,29.875,29.993,28.15410614013672,92844000,20170124,0.3513158998109595
30.104999542236328,30.524999618530273,30.06999969482422,30.47,28.602333068847656,129510400,20170125,1.2124224436744513
30.417499542236328,30.610000610351562,30.399999618530273,30.485,28.61642074584961,105350400,20170126,0.22191524330100024
30.53499984741211,30.587499618530273,30.399999618530273,30.487,28.618762969970703,82251600,20170127,-0.15556119400337332
30.232500076293945,30.407499313354492,30.165000915527344,30.407,28.543670654296875,121510000,20170130,0.5788447419794042
30.287500381469727,30.34749984741211,30.155000686645508,30.337,28.47795867919922,196804000,20170131,0.16508208479012362
31.75749969482422,32.622501373291016,31.752500534057617,32.188,30.214561462402344,447940000,20170201,1.3540118375435644
31.9950008392334,32.34749984741211,31.94499969482422,32.132,30.162940979003906,134841600,20170202,0.429751061053933
32.07749938964844,32.29750061035156,32.040000915527344,32.27,30.292009353637695,98029200,20170203,0.6001124519617492
32.282501220703125,32.625,32.224998474121094,32.572,30.57595443725586,107383600,20170206,0.8983105083694685
32.6349983215332,33.022499084472656,32.61249923706055,32.882,30.86696434020996,152735200,20170207,0.7583924805282108
32.837501525878906,33.05500030517578,32.80500030517578,33.01,30.98665428161621,92016400,20170208,0.5253042638410047
32.912498474121094,33.11249923706055,32.779998779296875,33.105,31.210561752319336,113399600,20170209,0.5848874349864288
33.1150016784668,33.23500061035156,33.01250076293945,33.03,31.139842987060547,80262000,20170210,-0.25669000411132536
33.27000045776367,33.45500183105469,33.1875,33.322,31.415613174438477,92141600,20170213,0.15779339659516203
33.36750030517578,33.772499084472656,33.3125,33.755,31.8233585357666,132904800,20170214,1.1613119334544402
33.880001068115234,34.067501068115234,33.654998779296875,33.877,31.938859939575195,142492400,20170215,-0.007386190458550693
33.91749954223633,33.974998474121094,33.709999084472656,33.838,31.901138305664062,90338400,20170216,-0.23586059537733026
33.775001525878906,33.95750045776367,33.775001525878906,33.93,31.988340377807617,88792800,20170217,0.458915684069215
34.057498931884766,34.1875,33.994998931884766,34.175,32.21933364868164,98028800,20170221,0.34500567822312106
34.10749816894531,34.279998779296875,34.02750015258789,34.278,32.31595993041992,83347600,20170222,0.4984299428838319
34.345001220703125,34.369998931884766,34.07500076293945,34.132,32.179256439208984,83152800,20170223,-0.618726214372095
33.977500915527344,34.165000915527344,33.81999969482422,34.165,32.209896087646484,87106400,20170224,0.5518357588044815
34.28499984741211,34.36000061035156,34.06999969482422,34.232,32.27352523803711,81029600,20170227,-0.15313308648230836
34.27000045776367,34.36000061035156,34.17499923706055,34.248,32.28767013549805,93931600,20170228,-0.0656524195276432
34.47249984741211,35.037498474121094,34.400001525878906,34.947,32.9476203918457,145658400,20170301,1.3779055079370823
35.0,35.06999969482422,34.689998626708984,34.74,32.751991271972656,104844000,20170302,-0.7428523472377232
34.69499969482422,34.95750045776367,34.647499084472656,34.945,32.94525909423828,84432400,20170303,0.7205649292376125
34.842498779296875,34.942501068115234,34.650001525878906,34.835,32.8415641784668,87000000,20170306,-0.021524560771958773
34.76499938964844,34.994998931884766,34.6974983215332,34.88,32.88398361206055,69785200,20170307,0.330797297528616
34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.761417388916016,74828800,20170308,0.035986364056156295
34.685001373291016,34.6974983215332,34.26250076293945,34.67,32.68598937988281,88623600,20170309,-0.04325559680460689
34.8125,34.84000015258789,34.65999984741211,34.785,32.79441452026367,78451200,20170310,-0.07899505231710054
34.712501525878906,34.85749816894531,34.70500183105469,34.8,32.80855941772461,69686800,20170313,0.25206397503910577
34.82500076293945,34.912498474121094,34.709999084472656,34.748,32.759071350097656,61236400,20170314,-0.2225395203175756
34.852500915527344,35.1875,34.75749969482422,35.115,33.10554122924805,102767200,20170315,0.7531762600786701
35.18000030517578,35.255001068115234,35.064998626708984,35.173,33.15974044799805,76928000,20170316,-0.021318063556455893
35.25,35.25,34.97249984741211,34.998,32.994754791259766,175540000,20170317,-0.7163081608765515
35.099998474121094,35.375,35.057498931884766,35.365,33.34123229980469,86168000,20170320,0.7549949169971832
35.52750015258789,35.70000076293945,34.932498931884766,34.96,32.95939636230469,158119600,20170321,-1.5973571618545093
34.962501525878906,35.400001525878906,34.939998626708984,35.355,33.33180236816406,103440800,20170322,1.1226256681516298
35.314998626708984,35.39500045776367,35.15250015258789,35.23,33.213958740234375,81385200,20170323,-0.24068834143567217
35.375,35.435001373291016,35.087501525878906,35.16,33.14796447753906,89582400,20170324,-0.6077742829339664
34.84749984741211,35.30500030517578,34.654998779296875,35.22,33.204524993896484,94300400,20170327,1.0689471982842373
35.227500915527344,36.0099983215332,35.154998779296875,35.95,33.89274978637695,133499200,20170328,2.050954023518741
35.91999816894531,36.122501373291016,35.79750061035156,36.03,33.96817398071289,116760000,20170329,0.3062377949859243
36.04750061035156,36.125,35.875,35.982,33.92340087890625,84829200,20170330,-0.18032440614643783
35.93000030517578,36.067501068115234,35.752498626708984,35.915,33.8597526550293,78646800,20170331,-0.041746143949452766
35.9275016784668,36.029998779296875,35.76250076293945,35.925,33.86918258666992,79942800,20170403,-0.006965253049448306
35.8125,36.22249984741211,35.79249954223633,36.193,34.121376037597656,79565600,20170404,1.061085006953534
36.05500030517578,36.3650016784668,35.95249938964844,36.005,33.944610595703125,110871600,20170405,-0.13867490400040122
36.0724983215332,36.130001068115234,35.86249923706055,35.915,33.8597526550293,84596000,20170406,-0.43661352369331874
35.932498931884766,36.04499816894531,35.817501068115234,35.835,33.78432846069336,66688800,20170407,-0.2713416831847248
35.900001525878906,35.970001220703125,35.724998474121094,35.792,33.74425506591797,75733600,20170410,-0.29944840967509195
35.73500061035156,35.837501525878906,35.01499938964844,35.408,33.38129806518555,121517600,20170411,-0.9164667246530531
35.400001525878906,35.537498474121094,35.252498626708984,35.45,33.42136764526367,81400000,20170412,0.1412407765688804
35.477500915527344,35.595001220703125,35.26250076293945,35.263,33.24459457397461,71291600,20170413,-0.6060183131269883
35.369998931884766,35.470001220703125,35.217498779296875,35.458,33.42844009399414,66328400,20170417,0.24738911088862606
35.352500915527344,35.5099983215332,35.27750015258789,35.3,33.279945373535156,58790000,20170418,-0.14850909301224954
35.470001220703125,35.5,35.11249923706055,35.17,33.15737533569336,69313600,20170419,-0.8457937452302843
35.30500030517578,35.72999954223633,35.290000915527344,35.61,33.57221603393555,93278400,20170420,0.863901154338944
35.61000061035156,35.66999816894531,35.462501525878906,35.568,33.53214645385742,69283600,20170421,-0.11934721007551409
35.875,35.98749923706055,35.79499816894531,35.91,33.855037689208984,68537200,20170424,0.0975605502776568
35.977500915527344,36.224998474121094,35.967498779296875,36.132,34.06481170654297,75486000,20170425,0.4308214171429008
36.11750030517578,36.150001525878906,35.845001220703125,35.92,33.86446762084961,80164800,20170426,-0.5468322407743315
35.97999954223633,36.040000915527344,35.82749938964844,35.947,33.89038848876953,56985200,20170427,-0.09033135385388862
36.022499084472656,36.07500076293945,35.817501068115234,35.912,33.85738754272461,83441600,20170428,-0.3053664047394696
36.275001525878906,36.79999923706055,36.2400016784668,36.645,34.5479850769043,134411600,20170501,1.0199832290036022
36.8849983215332,37.022499084472656,36.709999084472656,36.877,34.767173767089844,181408800,20170502,-0.020332642444070494
36.397499084472656,36.872501373291016,36.067501068115234,36.765,34.66111755371094,182788000,20170503,1.0096855949439631
36.630001068115234,36.78499984741211,36.45249938964844,36.632,34.53620147705078,93487600,20170504,0.00682125753788011
36.689998626708984,37.244998931884766,36.689998626708984,37.24,35.10892868041992,109310800,20170505,1.4990544353889135
37.25749969482422,38.42499923706055,37.25749969482422,38.252,36.0634880065918,195009600,20170508,2.6706003892767662
38.467498779296875,38.720001220703125,38.36249923706055,38.498,36.294471740722656,156521600,20170509,0.07799465768824033
38.407501220703125,38.48500061035156,38.02750015258789,38.315,36.12241744995117,103222800,20170510,-0.24084512414017226
38.11249923706055,38.51750183105469,38.07749938964844,38.487,36.434814453125,109020400,20170511,0.9839291767970715
38.67499923706055,39.10499954223633,38.66749954223633,39.025,36.943641662597656,130108000,20170512,0.9049833115005407
39.002498626708984,39.162498474121094,38.76250076293945,38.925,36.84897994995117,104038800,20170515,-0.19870365329713974
38.98500061035156,39.01499938964844,38.68000030517578,38.868,36.79454803466797,80194000,20170516,-0.3013987516639458
38.400001525878906,38.64250183105469,37.4275016784668,37.562,35.55914306640625,203070800,20170517,-2.1809934703114244
37.817501068115234,38.334999084472656,37.782501220703125,38.135,36.101112365722656,134272800,20170518,0.8395511190602112
38.345001220703125,38.494998931884766,38.157501220703125,38.265,36.22418212890625,107843200,20170519,-0.2086369240001305
38.5,38.64500045776367,38.227500915527344,38.498,36.44427490234375,91865600,20170522,-0.006489939503855519
38.724998474121094,38.724998474121094,38.32749938964844,38.45,36.399314880371094,79675600,20170523,-0.7101296888763325
38.459999084472656,38.54249954223633,38.16749954223633,38.335,36.29044723510742,76712000,20170524,-0.325013008256846
38.432498931884766,38.587501525878906,38.25749969482422,38.467,36.41587829589844,76942400,20170525,0.09106836241416622
38.5,38.560001373291016,38.32749938964844,38.403,36.354347229003906,87710400,20170526,-0.2532463569145698
38.35499954223633,38.60749816894531,38.33250045776367,38.417,36.3685417175293,80507600,20170530,0.1629513772544185
38.49250030517578,38.54249954223633,38.095001220703125,38.19,36.15318298339844,97804800,20170531,-0.7858717310346345
38.29249954223633,38.33250045776367,38.05500030517578,38.295,36.25257110595703,65616400,20170601,0.00652510736790219
38.39500045776367,38.86249923706055,38.22249984741211,38.862,36.78981018066406,111082800,20170602,1.2176032653291564
38.584999084472656,38.61249923706055,38.3650016784668,38.482,36.43008041381836,101326800,20170605,-0.2656496513138239
38.474998474121094,38.95249938964844,38.44499969482422,38.612,36.55314254760742,106499600,20170606,0.3573769159001744
38.755001068115234,38.994998931884766,38.619998931884766,38.842,36.770877838134766,84278400,20170607,0.225771406967209
38.8125,38.8849983215332,38.599998474121094,38.748,36.680938720703125,85003200,20170608,-0.16746828137580513
38.79750061035156,38.79750061035156,36.505001068115234,37.245,35.25857925415039,259530800,20170609,-4.001550754670454
36.435001373291016,36.522499084472656,35.627498626708984,36.355,34.416038513183594,289229200,20170612,-0.21957411291147502
36.790000915527344,36.86249923706055,36.287498474121094,36.647,34.69294738769531,136661600,20170613,-0.38733848194753406
36.875,36.875,35.959999084472656,36.29,34.35451126098633,126124800,20170614,-1.5864381951800848
35.83000183105469,36.119998931884766,35.5525016784668,36.072,34.14861297607422,128661600,20170615,0.6767973153390641
35.94499969482422,36.125,35.54999923706055,35.568,33.670555114746094,201444400,20170616,-1.0502117955598176
35.915000915527344,36.685001373291016,35.915000915527344,36.585,34.63377380371094,130165600,20170619,1.865510655341925
36.717498779296875,36.717498779296875,36.23500061035156,36.252,34.31901168823242,99600400,20170620,-1.2664265487770112
36.380001068115234,36.51750183105469,36.15250015258789,36.467,34.522544860839844,85063200,20170621,0.2405104689739188
36.442501068115234,36.67499923706055,36.279998779296875,36.408,34.46574020385742,76425200,20170622,-0.09604128801887288
36.282501220703125,36.790000915527344,36.27750015258789,36.57,34.61957931518555,141757600,20170623,0.7923887947312863
36.79249954223633,37.06999969482422,36.345001220703125,36.455,34.51071548461914,102769600,20170626,-0.9173003068035828
36.252498626708984,36.540000915527344,35.904998779296875,35.932,34.01607894897461,99047600,20170627,-0.8826969366146237
36.122501373291016,36.52750015258789,35.790000915527344,36.458,34.513084411621094,88329600,20170628,0.9273972502921812
36.1775016784668,36.282501220703125,35.56999969482422,35.92,34.00424575805664,125997600,20170629,-0.7117780321319229
36.11249923706055,36.2400016784668,35.94499969482422,36.005,34.084712982177734,92096400,20170630,-0.2976757942994769
36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.96165084838867,57111200,20170703,-0.9525157622190373
35.92250061035156,36.1974983215332,35.68000030517578,36.022,34.10128402709961,86278400,20170705,0.2783728093034754
35.755001068115234,35.875,35.602500915527344,35.682,33.779415130615234,96515200,20170706,-0.20277481209509182
35.724998474121094,36.1875,35.724998474121094,36.045,34.122581481933594,76806800,20170707,0.8957304646381553
36.02750015258789,36.48749923706055,35.842498779296875,36.265,34.33084487915039,84362400,20170710,0.6592165319676977
36.182498931884766,36.462501525878906,36.095001220703125,36.382,34.44208526611328,79127200,20170711,0.552755527792494
36.467498779296875,36.54499816894531,36.20500183105469,36.435,34.49177932739258,99538000,20170712,-0.08911333953155191
36.375,37.122501373291016,36.36000061035156,36.943,34.97220993041992,100797600,20170713,1.5601403934439433
36.99250030517578,37.33250045776367,36.83250045776367,37.26,35.27277755737305,80528400,20170714,0.7231141830118335
37.20500183105469,37.724998474121094,37.14250183105469,37.39,35.39583969116211,95174000,20170717,0.4972384074426631
37.29999923706055,37.532501220703125,37.16749954223633,37.52,35.518917083740234,71475200,20170718,0.5898156171663835
37.619998931884766,37.85499954223633,37.48749923706055,37.755,35.74137878417969,83692000,20170719,0.3588573632734687
37.875,37.935001373291016,37.54750061035156,37.585,35.5804443359375,68974800,20170720,-0.7656789848906765
37.497501373291016,37.61000061035156,37.220001220703125,37.568,35.563880920410156,105010400,20170721,0.18667829124763663
37.64500045776367,38.11000061035156,37.474998474121094,38.022,35.99461364746094,85972800,20170724,1.002785554837552
37.95000076293945,38.459999084472656,37.95000076293945,38.185,36.148441314697266,75415600,20170725,0.619237432482624
38.337501525878906,38.48249816894531,38.26499938964844,38.365,36.318843841552734,63124000,20170726,0.07173172870779604
38.4375,38.497501373291016,36.82500076293945,37.64,35.632511138916016,129905200,20170727,-2.0747983358739837
37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.38164520263672,68854800,20170728,-0.26019040045134006
37.474998474121094,37.58250045776367,37.032501220703125,37.182,35.199405670166016,79383600,20170731,-0.7805191571610548
37.275001525878906,37.55500030517578,37.102500915527344,37.513,35.51180648803711,141474400,20170801,0.6371541980907991
39.81999969482422,39.9375,39.040000915527344,39.285,37.18977737426758,279747200,20170802,-1.3435455839083001
39.26250076293945,39.3025016784668,38.755001068115234,38.893,36.818206787109375,108389200,20170803,-0.9423723010379765
39.01750183105469,39.349998474121094,38.92250061035156,39.097,37.01226806640625,82239600,20170804,0.2050311081006988
39.26499938964844,39.72999954223633,39.16749954223633,39.702,37.58501434326172,87481200,20170807,1.1142238808116207
39.650001525878906,40.45750045776367,39.567501068115234,40.02,37.88557815551758,144823600,20170808,0.9331624656893731
39.814998626708984,40.317501068115234,39.77750015258789,40.265,38.11751174926758,104526000,20170809,1.130229256463117
39.974998474121094,40.0,38.657501220703125,38.83,36.90340805053711,163217200,20170810,-2.8642818931128944
39.150001525878906,39.64250183105469,39.01750183105469,39.37,37.416595458984375,105028400,20170811,0.5619346039116674
39.83000183105469,40.0525016784668,39.6875,39.963,37.979713439941406,88490800,20170814,0.3326630397513848
40.165000915527344,40.54999923706055,40.03499984741211,40.4,38.3954963684082,117862000,20170815,0.585088024386709
40.48500061035156,40.627498626708984,40.037498474121094,40.237,38.241065979003906,110686400,20170816,-0.6113409153011901
40.130001068115234,40.1775016784668,39.459999084472656,39.465,37.50688171386719,111762400,20170817,-1.657116615567976
39.46500015258789,39.875,39.18000030517578,39.375,37.421356201171875,109712400,20170818,-0.22805055679694183
39.375,39.47249984741211,38.77750015258789,39.303,37.352455139160156,105474000,20170821,-0.18412272135416669
39.557498931884766,40.0,39.505001068115234,39.945,37.963069915771484,86418400,20170822,0.9795886327563383
39.76750183105469,40.11750030517578,39.720001220703125,39.995,38.01059341430664,77596400,20170823,0.572067870384617
40.10749816894531,40.185001373291016,39.63750076293945,39.818,37.84189987182617,79275600,20170824,-0.7230495894022603
39.912498474121094,40.13999938964844,39.817501068115234,39.965,37.98208999633789,101920400,20170825,0.13154194919879167
40.03499984741211,40.5,39.98249816894531,40.368,38.36461639404297,103864000,20170828,0.8305244386935221
40.025001525878906,40.779998779296875,40.0,40.728,38.70675277709961,118067600,20170829,1.7551514375189303
40.95000076293945,40.97249984741211,40.65250015258789,40.838,38.81129837036133,109078400,20170830,-0.27472340650689525
40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.965736389160156,107140400,20170831,0.21999548502463234
41.20000076293945,41.23500061035156,40.907501220703125,41.013,38.97760772705078,66364400,20170901,-0.4550970789511768
40.9375,41.0625,40.13999938964844,40.52,38.509544372558594,117874000,20170905,-1.0198462100429388
40.6775016784668,40.747501373291016,40.130001068115234,40.478,38.46916580200195,86606800,20170906,-0.49167415570491224
40.522499084472656,40.560001373291016,40.09000015258789,40.315,38.31471633911133,87714000,20170907,-0.5120623417897282
