ticker,eps_g1,eps_g2,eps_g3
AMH,0.619047619047619,0.3857142857142855,0.2428571428571427
ASB,0.6923076923076923,0.3747954173486089,0.3719464144996059
AXNX,0.3842592592592592,0.3379629629629629,0.2090869939707147
AYI,0.5053646241356994,0.5015303968477343,0.3837719298245614
BAX,0.4687499999999999,0.2898550724637682,0.2291666666666666
CMMB,0.5436507936507937,0.5347222222222223,0.235576923076923
CSL,0.6216216216216216,0.4278074866310159,0.375
CTSH,0.8644067796610172,0.609375,0.4477611940298506
ENTG,0.4318555008210181,0.3913793103448276,0.3388888888888889
EXR,0.6749999999999999,0.5909090909090908,0.5624999999999999
FNB,0.4285714285714285,0.3600000000000001,0.24
FOR,0.7608695652173914,0.76,0.523809523809524
FSV,0.3799999999999999,0.3733333333333333,0.2968749999999999
GCBC,0.5314849624060151,0.4542173252279635,0.2679078014184397
HEP,0.8103879849812267,0.7159548751007253,0.6338470319634704
IGMS,0.9493670886075948,0.935483870967742,0.7544493882091212
ILPT,0.5737704918032787,0.2727272727272728,0.2608695652173912
IMKTA,0.3609756097560977,0.3318181818181818,0.2731092436974789
IMV,0.6666666666666666,0.625,0.375
JBHT,0.588276836158192,0.5027505203687185,0.4051199427139278
KOF,0.7735849056603773,0.6921895568231681,0.5251620282119711
LSI,0.6540148448043186,0.5673076923076923,0.3173076923076923
MSM,0.7101449275362319,0.2688172043010751,0.2
MSVB,0.857142857142857,0.7777777777777779,0.3
PAYC,0.5531914893617021,0.4715588363004777,0.4322562358276644
PSA,0.886904761904762,0.7872340425531916,0.3971631205673759
REPL,0.2954545454545453,0.2173913043478261,0.2045454545454546
RVMD,0.846153846153846,0.7142857142857143,0.3043478260869564
SCHW,0.4346264367816093,0.3854166666666667,0.2438936781609195
STOK,0.5415214866434379,0.5131332082551594,0.4457013574660632
TTEK,0.5778709349593496,0.499118424919189,0.2010770354143847
URI,0.7904185465161073,0.6668430628723643,0.2868651950372788
UVV,0.8223880597014925,0.7482758620689656,0.7181171319102354
VBTX,0.7608695652173914,0.5869565217391304,0.2291666666666666
WAFD,0.4513975803087191,0.4183626271970397,0.2587881591119334
WTER,0.7500000000000001,0.7166666666666667,0.2375
XGN,0.3583877995642701,0.321350762527233,0.2491582491582491
