ticker,eps_g1,eps_g2,eps_g3
ACOR,2.5425,12.041091954022988,8.27017358667605
BORR,1.011904761904762,1.2754182754182757,7.013513513513512
BSIG,1.1613756613756616,1.6330532212885156,7.573529411764705
CAMP,1.9848484848484849,10.0,3.934782608695652
CTO,2.391666666666667,5.979166666666667,1.9176470588235293
DCO,7.023437499999999,7.472222222222221,2.329365079365079
EVH,5.5024213075060535,5.651785714285714,1.3990384615384617
FTAI,52.21428571428572,55.0,13.999999999999998
GERN,1.6749999999999998,2.208333333333333,1.3333333333333337
GLMD,1.152941176470588,2.3999999999999995,1.6882352941176466
GPRO,1.5294117647058822,1.8695652173913044,1.6842105263157894
GSM,1.2426470588235294,41.86764705882353,40.19230769230769
HEXO,56.333333333333336,2.6,6.7
HOFV,166.91666666666669,305.25,98.0
IIPR,1.1818181818181817,2.035714285714285,1.6190476190476195
KIRK,3.2799145299145307,4.8791989664082696,5.573643410852713
LGL,1.0666666666666669,5.45,4.5
LPSN,2.069354838709677,2.858333333333333,2.0654761904761902
MDGL,1.3877551020408163,1.368421052631579,1.4821428571428568
MELI,9.207692307692303,17.33478260869565,4.814782608695651
MTEM,1.8235294117647052,1.7333333333333334,4.421052631578948
NEWR,1.1053639846743295,1.3444444444444446,1.3666666666666667
NOW,17.400000000000002,32.025,1.7249999999999996
OIS,26.16,10.8,6.714285714285714
PAYS,1.75,2.25,1.7499999999999998
PFSI,5.431034482758621,1.892307692307692,1.649122807017544
PRTS,2.1083333333333334,3.9583333333333335,2.0
RCII,5.769230769230769,16.749999999999996,1.3333333333333337
SAR,1.509259259259259,1.795918367346939,1.022222222222222
SGU,5.572826086956522,5.988636363636363,1.3969696969696974
SII,3.0,4.333333333333334,16.0
SNP,1.9761904761904765,5.714285714285714,5.896551724137932
SWIR,1.5,9.833333333333334,9.552083333333334
UGRO,5.0,19.875,2.666666666666667
WIX,1.521994134897361,2.325757575757576,1.791666666666667
WOLF,11.627272727272729,13.09090909090909,1.1598746081504705
WRE,2.958333333333334,32.69642857142857,28.609890109890102
XRX,2.231986531986532,3.671023965141612,1.328431372549019
