ticker,eps_g1,eps_g2,eps_g3
ABT,0.6254222972972973,0.5110518292682928,0.5090137857900319
AER,0.2775018966825296,0.2732172198488333,0.2001367989056087
AZZ,0.423728813559322,0.3720930232558139,0.3500000000000001
BLUE,0.4798534798534798,0.3663003663003663,0.2199312714776631
CBZ,0.4999999999999999,0.3333333333333334,0.3043478260869564
CPRT,0.652867715078631,0.463628762541806,0.4183810375670841
DCPH,0.7927549194991055,0.4153846153846154,0.3777389277389277
EEFT,0.5847559149445942,0.4129887727448704,0.3948481831757093
GTHX,0.5079365079365079,0.4576271186440678,0.2812499999999999
HWBK,0.5945945945945945,0.2500000000000001,0.2195121951219513
INT,0.6073412698412697,0.306547619047619,0.2525879917184266
MLKN,0.675,0.4108490566037736,0.4093184443588756
PAYC,0.4444444444444444,0.3673469387755103,0.360655737704918
PFE,0.9021739130434784,0.6701226309921964,0.2608865710560626
PRFT,0.6076555023923444,0.5835913312693498,0.5274509803921569
SBCF,0.6774193548387097,0.4411764705882351,0.2857142857142858
