,Ticker,Sector,Exchange
772,BICK,Financial,NASDAQ
773,BIOS,Financial,NASDAQ
774,BIOTU,Financial,NASDAQ
775,BIS,Financial,NASDAQ
776,BITF,Financial,NASDAQ
777,BITS,Financial,NASDAQ
778,BJK,Financial,NASDAQ
779,BKCC,Financial,NASDAQ
780,BKCH,Financial,NASDAQ
781,BKSC,Financial,NASDAQ
782,BLCN,Financial,NASDAQ
783,BLFY,Financial,NASDAQ
784,BLNG,Financial,NASDAQ
785,BLSA,Financial,NASDAQ
786,BLTS,Financial,NASDAQ
787,BLTSU,Financial,NASDAQ
788,BMAQ,Financial,NASDAQ
789,BMRC,Financial,NASDAQ
790,BND,Financial,NASDAQ
791,BNDW,Financial,NASDAQ
792,BNDX,Financial,NASDAQ
793,BNNR,Financial,NASDAQ
794,BOKF,Financial,NASDAQ
795,BOTJ,Financial,NASDAQ
796,BOTZ,Financial,NASDAQ
797,BPAC,Financial,NASDAQ
798,BPACU,Financial,NASDAQ
799,BPOP,Financial,NASDAQ
800,BREZ,Financial,NASDAQ
801,BREZR,Financial,NASDAQ
802,BRIVU,Financial,NASDAQ
803,BRKHU,Financial,NASDAQ
804,BRKL,Financial,NASDAQ
805,BRLI,Financial,NASDAQ
806,BRP,Financial,NASDAQ
807,BRPM,Financial,NASDAQ
808,BRPMU,Financial,NASDAQ
809,BSBK,Financial,NASDAQ
810,BSCM,Financial,NASDAQ
811,BSCN,Financial,NASDAQ
812,BSCO,Financial,NASDAQ
813,BSCP,Financial,NASDAQ
814,BSCQ,Financial,NASDAQ
815,BSCR,Financial,NASDAQ
816,BSCS,Financial,NASDAQ
817,BSCT,Financial,NASDAQ
818,BSDE,Financial,NASDAQ
819,BSJM,Financial,NASDAQ
820,BSJN,Financial,NASDAQ
821,BSJO,Financial,NASDAQ
822,BSJP,Financial,NASDAQ
823,BSJQ,Financial,NASDAQ
824,BSJR,Financial,NASDAQ
825,BSKYU,Financial,NASDAQ
826,BSMM,Financial,NASDAQ
827,BSMN,Financial,NASDAQ
828,BSMO,Financial,NASDAQ
829,BSMP,Financial,NASDAQ
830,BSMQ,Financial,NASDAQ
831,BSMR,Financial,NASDAQ
832,BSMS,Financial,NASDAQ
833,BSRR,Financial,NASDAQ
834,BSVN,Financial,NASDAQ
835,BTBT,Financial,NASDAQ
836,BTCS,Financial,NASDAQ
837,BTEC,Financial,NASDAQ
838,BTF,Financial,NASDAQ
839,BTWN,Financial,NASDAQ
840,BTWNU,Financial,NASDAQ
841,BUG,Financial,NASDAQ
842,BUSE,Financial,NASDAQ
843,BWAC,Financial,NASDAQ
844,BWB,Financial,NASDAQ
845,BWBBP,Financial,NASDAQ
846,BWFG,Financial,NASDAQ
847,BYFC,Financial,NASDAQ
848,BYTS,Financial,NASDAQ
849,CAC,Financial,NASDAQ
850,CACC,Financial,NASDAQ
851,CACG,Financial,NASDAQ
852,CARE,Financial,NASDAQ
853,CARV,Financial,NASDAQ
854,CARZ,Financial,NASDAQ
855,CASH,Financial,NASDAQ
856,CATC,Financial,NASDAQ
857,CATH,Financial,NASDAQ
858,CATY,Financial,NASDAQ
859,CBAN,Financial,NASDAQ
860,CBFV,Financial,NASDAQ
861,CBNK,Financial,NASDAQ
862,CBRGW,Financial,NASDAQ
863,CBSH,Financial,NASDAQ
864,CBTX,Financial,NASDAQ
865,CCAP,Financial,NASDAQ
866,CCB,Financial,NASDAQ
867,CCBG,Financial,NASDAQ
868,CCD,Financial,NASDAQ
869,CCNE,Financial,NASDAQ
870,CDAQ,Financial,NASDAQ
871,CDAQU,Financial,NASDAQ
872,CDAQW,Financial,NASDAQ
873,CDC,Financial,NASDAQ
874,CDL,Financial,NASDAQ
875,CENQ,Financial,NASDAQ
876,CEY,Financial,NASDAQ
877,CFA,Financial,NASDAQ
878,CFB,Financial,NASDAQ
879,CFBK,Financial,NASDAQ
880,CFFE,Financial,NASDAQ
881,CFFI,Financial,NASDAQ
882,CFFN,Financial,NASDAQ
883,CFIV,Financial,NASDAQ
884,CFIVU,Financial,NASDAQ
885,CFO,Financial,NASDAQ
886,CFVI,Financial,NASDAQ
887,CFVIU,Financial,NASDAQ
888,CG,Financial,NASDAQ
889,CGBD,Financial,NASDAQ
890,CGO,Financial,NASDAQ
891,CHB,Financial,NASDAQ
892,CHCO,Financial,NASDAQ
893,CHI,Financial,NASDAQ
894,CHMG,Financial,NASDAQ
895,CHNA,Financial,NASDAQ
896,CHW,Financial,NASDAQ
897,CHWA,Financial,NASDAQ
898,CHY,Financial,NASDAQ
899,CIBR,Financial,NASDAQ
900,CID,Financial,NASDAQ
901,CIFR,Financial,NASDAQ
902,CIIG,Financial,NASDAQ
903,CIIGU,Financial,NASDAQ
904,CIL,Financial,NASDAQ
905,CINF,Financial,NASDAQ
906,CITEU,Financial,NASDAQ
907,CIVB,Financial,NASDAQ
908,CIZ,Financial,NASDAQ
909,CIZN,Financial,NASDAQ
910,CLAQ,Financial,NASDAQ
911,CLAY,Financial,NASDAQ
912,CLBK,Financial,NASDAQ
913,CLIN,Financial,NASDAQ
914,CLOU,Financial,NASDAQ
915,CME,Financial,NASDAQ
916,CNCR,Financial,NASDAQ
917,CNFR,Financial,NASDAQ
918,CNOB,Financial,NASDAQ
919,CNTQ,Financial,NASDAQ
920,COLB,Financial,NASDAQ
921,COLI,Financial,NASDAQ
922,COLIU,Financial,NASDAQ
923,COMT,Financial,NASDAQ
924,CONX,Financial,NASDAQ
925,CONXU,Financial,NASDAQ
926,COOL,Financial,NASDAQ
927,COOLU,Financial,NASDAQ
928,COOP,Financial,NASDAQ
929,COVAU,Financial,NASDAQ
930,COWN,Financial,NASDAQ
931,CPAR,Financial,NASDAQ
932,CPARU,Financial,NASDAQ
933,CPSS,Financial,NASDAQ
934,CPZ,Financial,NASDAQ
935,CREC,Financial,NASDAQ
936,CRVL,Financial,NASDAQ
937,CSB,Financial,NASDAQ
938,CSF,Financial,NASDAQ
939,CSLM,Financial,NASDAQ
940,CSML,Financial,NASDAQ
941,CSQ,Financial,NASDAQ
942,CSTR,Financial,NASDAQ
943,CSWC,Financial,NASDAQ
944,CTAQ,Financial,NASDAQ
945,CTAQU,Financial,NASDAQ
946,CTBI,Financial,NASDAQ
947,CTEC,Financial,NASDAQ
948,CUBA,Financial,NASDAQ
949,CVBF,Financial,NASDAQ
950,CVCY,Financial,NASDAQ
951,CVLY,Financial,NASDAQ
952,CWBC,Financial,NASDAQ
953,CXSE,Financial,NASDAQ
954,CZNC,Financial,NASDAQ
955,CZWI,Financial,NASDAQ
956,DALI,Financial,NASDAQ
957,DALS,Financial,NASDAQ
958,DAOOU,Financial,NASDAQ
959,DAPP,Financial,NASDAQ
960,DAX,Financial,NASDAQ
961,DCOM,Financial,NASDAQ
962,DDIV,Financial,NASDAQ
963,DEMZ,Financial,NASDAQ
964,DGICA,Financial,NASDAQ
965,DGNU,Financial,NASDAQ
966,DGRE,Financial,NASDAQ
967,DGRS,Financial,NASDAQ
968,DGRW,Financial,NASDAQ
969,DHAC,Financial,NASDAQ
970,DHACW,Financial,NASDAQ
971,DHBCU,Financial,NASDAQ
972,DHHC,Financial,NASDAQ
973,DHHCU,Financial,NASDAQ
974,DHIL,Financial,NASDAQ
975,DLCA,Financial,NASDAQ
976,DLCAU,Financial,NASDAQ
977,DMXF,Financial,NASDAQ
978,DNAA,Financial,NASDAQ
979,DNAB,Financial,NASDAQ
980,DNAC,Financial,NASDAQ
981,DNAD,Financial,NASDAQ
982,DRAY,Financial,NASDAQ
983,DRIV,Financial,NASDAQ
984,DSAC,Financial,NASDAQ
985,DSPC,Financial,NASDAQ
986,DTRT,Financial,NASDAQ
987,DUET,Financial,NASDAQ
988,DUNE,Financial,NASDAQ
989,DUNEU,Financial,NASDAQ
990,DVLU,Financial,NASDAQ
991,DVOL,Financial,NASDAQ
992,DVY,Financial,NASDAQ
993,DWAC,Financial,NASDAQ
994,DWACU,Financial,NASDAQ
995,DWACW,Financial,NASDAQ
996,DWAS,Financial,NASDAQ
997,DWAW,Financial,NASDAQ
998,DWEQ,Financial,NASDAQ
999,DWPP,Financial,NASDAQ
1000,DWSH,Financial,NASDAQ
1001,DWUS,Financial,NASDAQ
1002,DXJS,Financial,NASDAQ
1003,DXR,Financial,NASDAQ
1004,EAC,Financial,NASDAQ
1005,EACPU,Financial,NASDAQ
1006,EBACU,Financial,NASDAQ
1007,EBC,Financial,NASDAQ
1008,EBIZ,Financial,NASDAQ
1009,EBMT,Financial,NASDAQ
1010,EBTC,Financial,NASDAQ
1011,ECPG,Financial,NASDAQ
1012,EDOC,Financial,NASDAQ
1013,EDUT,Financial,NASDAQ
1014,EEMA,Financial,NASDAQ
1015,EFAS,Financial,NASDAQ
1016,EFSC,Financial,NASDAQ
1017,EGBN,Financial,NASDAQ
1018,EHTH,Financial,NASDAQ
1019,EMB,Financial,NASDAQ
1020,EMCB,Financial,NASDAQ
1021,EMCF,Financial,NASDAQ
1022,EMIF,Financial,NASDAQ
1023,EMXC,Financial,NASDAQ
1024,ENCP,Financial,NASDAQ
1025,ENER,Financial,NASDAQ
1026,ENERW,Financial,NASDAQ
1027,ENTFW,Financial,NASDAQ
1028,ENZL,Financial,NASDAQ
1029,EPHY,Financial,NASDAQ
1030,EPHYU,Financial,NASDAQ
1031,EQBK,Financial,NASDAQ
1032,EQOS,Financial,NASDAQ
1033,EQRR,Financial,NASDAQ
1034,ERESU,Financial,NASDAQ
1035,ERIE,Financial,NASDAQ
1036,ESGD,Financial,NASDAQ
1037,ESGE,Financial,NASDAQ
1038,ESGR,Financial,NASDAQ
1039,ESGU,Financial,NASDAQ
1040,ESPO,Financial,NASDAQ
1041,ESQ,Financial,NASDAQ
1042,ESSA,Financial,NASDAQ
1043,ESSC,Financial,NASDAQ
1044,ETAC,Financial,NASDAQ
1045,ETACU,Financial,NASDAQ
1046,EUFN,Financial,NASDAQ
1047,EVOJ,Financial,NASDAQ
1048,EWBC,Financial,NASDAQ
1049,EWJE,Financial,NASDAQ
1050,EWJV,Financial,NASDAQ
1051,EWZS,Financial,NASDAQ
1052,EZPW,Financial,NASDAQ
1053,FAAR,Financial,NASDAQ
1054,FAB,Financial,NASDAQ
1055,FAD,Financial,NASDAQ
1056,FALN,Financial,NASDAQ
1057,FANH,Financial,NASDAQ
1058,FATP,Financial,NASDAQ
1059,FBIZ,Financial,NASDAQ
1060,FBMS,Financial,NASDAQ
1061,FBNC,Financial,NASDAQ
1062,FBZ,Financial,NASDAQ
1063,FCA,Financial,NASDAQ
1064,FCAL,Financial,NASDAQ
1065,FCAP,Financial,NASDAQ
1066,FCBC,Financial,NASDAQ
1067,FCCO,Financial,NASDAQ
1068,FCEF,Financial,NASDAQ
1069,FCFS,Financial,NASDAQ
1070,FCNCA,Financial,NASDAQ
1071,FCNCO,Financial,NASDAQ
1072,FCNCP,Financial,NASDAQ
1073,FCRD,Financial,NASDAQ
1074,FCVT,Financial,NASDAQ
1075,FDIG,Financial,NASDAQ
1076,FDNI,Financial,NASDAQ
1077,FDT,Financial,NASDAQ
1078,FDUS,Financial,NASDAQ
1079,FEM,Financial,NASDAQ
1080,FEMB,Financial,NASDAQ
1081,FEMS,Financial,NASDAQ
1082,FEP,Financial,NASDAQ
1083,FEUZ,Financial,NASDAQ
1084,FEX,Financial,NASDAQ
1085,FFBC,Financial,NASDAQ
1086,FFBW,Financial,NASDAQ
1087,FFIC,Financial,NASDAQ
1088,FFIN,Financial,NASDAQ
1089,FFNW,Financial,NASDAQ
1090,FFWM,Financial,NASDAQ
1091,FGBI,Financial,NASDAQ
1092,FGF,Financial,NASDAQ
1093,FGM,Financial,NASDAQ
1094,FHB,Financial,NASDAQ
1095,FHLT,Financial,NASDAQ
1096,FHLTW,Financial,NASDAQ
1097,FIBK,Financial,NASDAQ
1098,FICV,Financial,NASDAQ
1099,FID,Financial,NASDAQ
1100,FINM,Financial,NASDAQ
1101,FINMU,Financial,NASDAQ
1102,FINW,Financial,NASDAQ
1103,FINX,Financial,NASDAQ
1104,FISI,Financial,NASDAQ
1105,FITB,Financial,NASDAQ
1106,FIXD,Financial,NASDAQ
1107,FJP,Financial,NASDAQ
1108,FKU,Financial,NASDAQ
1109,FLAC,Financial,NASDAQ
1110,FLIC,Financial,NASDAQ
1111,FLN,Financial,NASDAQ
1112,FMAO,Financial,NASDAQ
1113,FMB,Financial,NASDAQ
1114,FMBH,Financial,NASDAQ
1115,FMHI,Financial,NASDAQ
1116,FMNB,Financial,NASDAQ
1117,FNCB,Financial,NASDAQ
1118,FNHC,Financial,NASDAQ
1119,FNK,Financial,NASDAQ
1120,FNLC,Financial,NASDAQ
1121,FNWB,Financial,NASDAQ
1122,FNX,Financial,NASDAQ
1123,FNY,Financial,NASDAQ
1124,FOCS,Financial,NASDAQ
1125,FOUN,Financial,NASDAQ
1126,FOUNW,Financial,NASDAQ
1127,FOXW,Financial,NASDAQ
1128,FPXI,Financial,NASDAQ
1129,FRBA,Financial,NASDAQ
1130,FRBK,Financial,NASDAQ
1131,FRHC,Financial,NASDAQ
1132,FRLAU,Financial,NASDAQ
1133,FRME,Financial,NASDAQ
1134,FRONU,Financial,NASDAQ
1135,FRST,Financial,NASDAQ
1136,FSBW,Financial,NASDAQ
1137,FSFG,Financial,NASDAQ
1138,FSRXU,Financial,NASDAQ
1139,FSSI,Financial,NASDAQ
1140,FSZ,Financial,NASDAQ
1141,FTA,Financial,NASDAQ
1142,FTAAU,Financial,NASDAQ
1143,FTAG,Financial,NASDAQ
1144,FTC,Financial,NASDAQ
1145,FTCS,Financial,NASDAQ
1146,FTCV,Financial,NASDAQ
1147,FTCVU,Financial,NASDAQ
1148,FTGC,Financial,NASDAQ
1149,FTHI,Financial,NASDAQ
1150,FTRI,Financial,NASDAQ
1151,FTSL,Financial,NASDAQ
1152,FTSM,Financial,NASDAQ
1153,FTVI,Financial,NASDAQ
1154,FTXH,Financial,NASDAQ
1155,FTXL,Financial,NASDAQ
1156,FTXN,Financial,NASDAQ
1157,FTXO,Financial,NASDAQ
1158,FTXR,Financial,NASDAQ
1159,FULT,Financial,NASDAQ
1160,FUNC,Financial,NASDAQ
1161,FUND,Financial,NASDAQ
1162,FUTU,Financial,NASDAQ
1163,FV,Financial,NASDAQ
1164,FVAM,Financial,NASDAQ
1165,FVC,Financial,NASDAQ
1166,FVCB,Financial,NASDAQ
1167,FYC,Financial,NASDAQ
1168,FYT,Financial,NASDAQ
1169,FYX,Financial,NASDAQ
1170,GABC,Financial,NASDAQ
1171,GAIN,Financial,NASDAQ
1172,GATE,Financial,NASDAQ
1173,GATEW,Financial,NASDAQ
1174,GBDC,Financial,NASDAQ
1175,GBNY,Financial,NASDAQ
1176,GBRG,Financial,NASDAQ
1177,GCBC,Financial,NASDAQ
1178,GDNRU,Financial,NASDAQ
1179,GECC,Financial,NASDAQ
1180,GEEX,Financial,NASDAQ
1181,GEEXU,Financial,NASDAQ
1182,GEEXW,Financial,NASDAQ
1183,GENQ,Financial,NASDAQ
1184,GENY,Financial,NASDAQ
1185,GFGDU,Financial,NASDAQ
1186,GGAL,Financial,NASDAQ
1187,GIGE,Financial,NASDAQ
1188,GIIXU,Financial,NASDAQ
1189,GIW,Financial,NASDAQ
1190,GLAD,Financial,NASDAQ
1191,GLBZ,Financial,NASDAQ
1192,GLDI,Financial,NASDAQ
1193,GLEE,Financial,NASDAQ
1194,GLLIW,Financial,NASDAQ
1195,GLRE,Financial,NASDAQ
1196,GLSPU,Financial,NASDAQ
1197,GNAC,Financial,NASDAQ
1198,GNMA,Financial,NASDAQ
1199,GNOM,Financial,NASDAQ
1200,GNTY,Financial,NASDAQ
1201,GOCO,Financial,NASDAQ
1202,GPACU,Financial,NASDAQ
1203,GRAB,Financial,NASDAQ
1204,GRABW,Financial,NASDAQ
1205,GREE,Financial,NASDAQ
1206,GRID,Financial,NASDAQ
1207,GROW,Financial,NASDAQ
1208,GSAQ,Financial,NASDAQ
1209,GSAQU,Financial,NASDAQ
1210,GSBC,Financial,NASDAQ
1211,GSEVU,Financial,NASDAQ
1212,GSHD,Financial,NASDAQ
1213,GVCI,Financial,NASDAQ
1214,GXII,Financial,NASDAQ
1215,GXTG,Financial,NASDAQ
1216,HAAC,Financial,NASDAQ
1217,HAACU,Financial,NASDAQ
1218,HAFC,Financial,NASDAQ
1219,HALL,Financial,NASDAQ
1220,HBAN,Financial,NASDAQ
1221,HBANP,Financial,NASDAQ
1222,HBCP,Financial,NASDAQ
1223,HBNC,Financial,NASDAQ
1224,HBT,Financial,NASDAQ
1225,HCAR,Financial,NASDAQ
1226,HCARU,Financial,NASDAQ
1227,HCIC,Financial,NASDAQ
1228,HCICU,Financial,NASDAQ
1229,HCMA,Financial,NASDAQ
1230,HCMAU,Financial,NASDAQ
1231,HCVI,Financial,NASDAQ
1232,HERA,Financial,NASDAQ
1233,HERAU,Financial,NASDAQ
1234,HERO,Financial,NASDAQ
1235,HEWG,Financial,NASDAQ
1236,HFBL,Financial,NASDAQ
1237,HFWA,Financial,NASDAQ
1238,HGBL,Financial,NASDAQ
1239,HHGC,Financial,NASDAQ
1240,HIFS,Financial,NASDAQ
1241,HIII,Financial,NASDAQ
1242,HIIIU,Financial,NASDAQ
1243,HISF,Financial,NASDAQ
1244,HIVE,Financial,NASDAQ
1245,HLAH,Financial,NASDAQ
1246,HLAHU,Financial,NASDAQ
1247,HLAL,Financial,NASDAQ
1248,HLNE,Financial,NASDAQ
1249,HMCOU,Financial,NASDAQ
1250,HMNF,Financial,NASDAQ
1251,HMPT,Financial,NASDAQ
1252,HMST,Financial,NASDAQ
1253,HNDL,Financial,NASDAQ
1254,HNNA,Financial,NASDAQ
1255,HONE,Financial,NASDAQ
1256,HOPE,Financial,NASDAQ
1257,HPLT,Financial,NASDAQ
1258,HRZN,Financial,NASDAQ
1259,HSAQ,Financial,NASDAQ
1260,HTBI,Financial,NASDAQ
1261,HTBK,Financial,NASDAQ
1262,HTLF,Financial,NASDAQ
1263,HUIZ,Financial,NASDAQ
1264,HUT,Financial,NASDAQ
1265,HWBK,Financial,NASDAQ
1266,HWC,Financial,NASDAQ
1267,HYDR,Financial,NASDAQ
1268,HYLS,Financial,NASDAQ
1269,HYW,Financial,NASDAQ
1270,HYZD,Financial,NASDAQ
1271,IBB,Financial,NASDAQ
1272,IBBQ,Financial,NASDAQ
1273,IBCP,Financial,NASDAQ
1274,IBKR,Financial,NASDAQ
1275,IBOC,Financial,NASDAQ
1276,IBTB,Financial,NASDAQ
1277,IBTD,Financial,NASDAQ
1278,IBTE,Financial,NASDAQ
1279,IBTG,Financial,NASDAQ
1280,IBTJ,Financial,NASDAQ
1281,IBTX,Financial,NASDAQ
1282,ICLN,Financial,NASDAQ
1283,ICMB,Financial,NASDAQ
1284,IEF,Financial,NASDAQ
1285,IEI,Financial,NASDAQ
1286,IEUS,Financial,NASDAQ
1287,IFGL,Financial,NASDAQ
1288,IFV,Financial,NASDAQ
1289,IGAC,Financial,NASDAQ
1290,IGF,Financial,NASDAQ
1291,IGIB,Financial,NASDAQ
1292,IGIC,Financial,NASDAQ
1293,IGOV,Financial,NASDAQ
1294,IGSB,Financial,NASDAQ
1295,IGTA,Financial,NASDAQ
1296,IIII,Financial,NASDAQ
1297,IJT,Financial,NASDAQ
1298,IMAQ,Financial,NASDAQ
1299,INBK,Financial,NASDAQ
1300,INDB,Financial,NASDAQ
1301,INDY,Financial,NASDAQ
1302,INTE,Financial,NASDAQ
1303,INTR,Financial,NASDAQ
1304,IOACW,Financial,NASDAQ
1305,IPKW,Financial,NASDAQ
1306,IQMD,Financial,NASDAQ
1307,IQMDU,Financial,NASDAQ
1308,IQMDW,Financial,NASDAQ
1309,IREN,Financial,NASDAQ
1310,IROQ,Financial,NASDAQ
1311,ISAA,Financial,NASDAQ
1312,ISDX,Financial,NASDAQ
1313,ISHG,Financial,NASDAQ
1314,ISLE,Financial,NASDAQ
1315,ISTB,Financial,NASDAQ
1316,ISTR,Financial,NASDAQ
1317,ITAQ,Financial,NASDAQ
1318,ITIC,Financial,NASDAQ
1319,IUS,Financial,NASDAQ
1320,IUSB,Financial,NASDAQ
1321,IUSG,Financial,NASDAQ
1322,IUSS,Financial,NASDAQ
1323,IUSV,Financial,NASDAQ
1324,IVCBU,Financial,NASDAQ
1325,IXUS,Financial,NASDAQ
1326,JCIC,Financial,NASDAQ
1327,JEPQ,Financial,NASDAQ
1328,JGGC,Financial,NASDAQ
1329,JMACU,Financial,NASDAQ
1330,JOET,Financial,NASDAQ
1331,JOFFU,Financial,NASDAQ
1332,JRVR,Financial,NASDAQ
1333,JSMD,Financial,NASDAQ
1334,JSML,Financial,NASDAQ
1335,JYAC,Financial,NASDAQ
1336,KAIIU,Financial,NASDAQ
1337,KAIR,Financial,NASDAQ
1338,KBWB,Financial,NASDAQ
1339,KBWD,Financial,NASDAQ
1340,KBWP,Financial,NASDAQ
1341,KBWR,Financial,NASDAQ
1342,KBWY,Financial,NASDAQ
1343,KFFB,Financial,NASDAQ
1344,KIIIU,Financial,NASDAQ
1345,KINS,Financial,NASDAQ
1346,KINZ,Financial,NASDAQ
1347,KRMA,Financial,NASDAQ
1348,KRNL,Financial,NASDAQ
1349,KRNLU,Financial,NASDAQ
1350,KRNY,Financial,NASDAQ
1351,KSI,Financial,NASDAQ
1352,KVSA,Financial,NASDAQ
1353,KVSC,Financial,NASDAQ
1354,LARK,Financial,NASDAQ
1355,LBAI,Financial,NASDAQ
1356,LBC,Financial,NASDAQ
1357,LCA,Financial,NASDAQ
1358,LCNB,Financial,NASDAQ
1359,LDEM,Financial,NASDAQ
1360,LDHA,Financial,NASDAQ
1361,LDHAU,Financial,NASDAQ
1362,LDSF,Financial,NASDAQ
1363,LEGA,Financial,NASDAQ
1364,LEGAU,Financial,NASDAQ
1365,LEGR,Financial,NASDAQ
1366,LFAC,Financial,NASDAQ
1367,LFTR,Financial,NASDAQ
1368,LFTRU,Financial,NASDAQ
1369,LGAC,Financial,NASDAQ
1370,LGACU,Financial,NASDAQ
1371,LGHL,Financial,NASDAQ
1372,LGSTU,Financial,NASDAQ
1373,LGSTW,Financial,NASDAQ
1374,LGTO,Financial,NASDAQ
1375,LGVC,Financial,NASDAQ
1376,LGVCU,Financial,NASDAQ
1377,LHAA,Financial,NASDAQ
1378,LIBY,Financial,NASDAQ
1379,LIBYW,Financial,NASDAQ
1380,LJAQ,Financial,NASDAQ
1381,LJAQU,Financial,NASDAQ
1382,LKFN,Financial,NASDAQ
1383,LMACA,Financial,NASDAQ
1384,LMACU,Financial,NASDAQ
1385,LMAO,Financial,NASDAQ
1386,LMBS,Financial,NASDAQ
1387,LMFA,Financial,NASDAQ
1388,LOB,Financial,NASDAQ
1389,LPLA,Financial,NASDAQ
1390,LPRO,Financial,NASDAQ
1391,LRFC,Financial,NASDAQ
1392,LRGE,Financial,NASDAQ
1393,LSBK,Financial,NASDAQ
1394,LUXAU,Financial,NASDAQ
1395,LVHD,Financial,NASDAQ
1396,LVRA,Financial,NASDAQ
1397,LX,Financial,NASDAQ
1398,LYL,Financial,NASDAQ
1399,MACA,Financial,NASDAQ
1400,MACAU,Financial,NASDAQ
1401,MARA,Financial,NASDAQ
1402,MBB,Financial,NASDAQ
1403,MBIN,Financial,NASDAQ
1404,MBINN,Financial,NASDAQ
1405,MBNKP,Financial,NASDAQ
1406,MBTC,Financial,NASDAQ
1407,MBTCU,Financial,NASDAQ
1408,MBWM,Financial,NASDAQ
1409,MCAA,Financial,NASDAQ
1410,MCAAW,Financial,NASDAQ
1411,MCAF,Financial,NASDAQ
1412,MCBC,Financial,NASDAQ
1413,MCBS,Financial,NASDAQ
1414,MCHI,Financial,NASDAQ
1415,MDIV,Financial,NASDAQ
1416,MDWT,Financial,NASDAQ
1417,MEKA,Financial,NASDAQ
1418,MEOA,Financial,NASDAQ
1419,MFIN,Financial,NASDAQ
1420,MGI,Financial,NASDAQ
1421,MGYR,Financial,NASDAQ
1422,MHLD,Financial,NASDAQ
1423,MIGI,Financial,NASDAQ
1424,MILE,Financial,NASDAQ
1425,MILN,Financial,NASDAQ
1426,MKTX,Financial,NASDAQ
1427,MLAC,Financial,NASDAQ
1428,MLAI,Financial,NASDAQ
1429,MLVF,Financial,NASDAQ
1430,MNSB,Financial,NASDAQ
1431,MOFG,Financial,NASDAQ
1432,MORN,Financial,NASDAQ
1433,MPAC,Financial,NASDAQ
1434,MPB,Financial,NASDAQ
1435,MRCC,Financial,NASDAQ
1436,MSAC,Financial,NASDAQ
1437,MSBI,Financial,NASDAQ
1438,MSDA,Financial,NASDAQ
1439,MSDAU,Financial,NASDAQ
1440,MSVB,Financial,NASDAQ
1441,MTAC,Financial,NASDAQ
1442,MTACU,Financial,NASDAQ
1443,MTRY,Financial,NASDAQ
1444,MUDS,Financial,NASDAQ
1445,MVBF,Financial,NASDAQ
1446,MYFW,Financial,NASDAQ
1447,NAAC,Financial,NASDAQ
1448,NAACU,Financial,NASDAQ
1449,NAVI,Financial,NASDAQ
1450,NBN,Financial,NASDAQ
1451,NBTB,Financial,NASDAQ
1452,NCACU,Financial,NASDAQ
1453,NCACW,Financial,NASDAQ
1454,NDAC,Financial,NASDAQ
1455,NDACU,Financial,NASDAQ
1456,NDAQ,Financial,NASDAQ
1457,NECB,Financial,NASDAQ
1458,NEWT,Financial,NASDAQ
1459,NFBK,Financial,NASDAQ
1460,NICK,Financial,NASDAQ
1461,NISN,Financial,NASDAQ
1462,NKSH,Financial,NASDAQ
1463,NLIT,Financial,NASDAQ
1464,NLITW,Financial,NASDAQ
1465,NMFC,Financial,NASDAQ
1466,NMIH,Financial,NASDAQ
1467,NOAC,Financial,NASDAQ
1468,NOACU,Financial,NASDAQ
1469,NODK,Financial,NASDAQ
1470,NRAC,Financial,NASDAQ
1471,NRACU,Financial,NASDAQ
1472,NRDS,Financial,NASDAQ
1473,NRIM,Financial,NASDAQ
1474,NTRS,Financial,NASDAQ
1475,NUBIU,Financial,NASDAQ
1476,NVSA,Financial,NASDAQ
1477,NVSAU,Financial,NASDAQ
1478,NWBI,Financial,NASDAQ
1479,NWFL,Financial,NASDAQ
1480,NWLI,Financial,NASDAQ
1481,NXTG,Financial,NASDAQ
1482,NZAC,Financial,NASDAQ
1483,OBNK,Financial,NASDAQ
1484,OCCI,Financial,NASDAQ
1485,OCFC,Financial,NASDAQ
1486,OCSL,Financial,NASDAQ
1487,OEPWU,Financial,NASDAQ
1488,OFED,Financial,NASDAQ
1489,OFS,Financial,NASDAQ
1490,OLIT,Financial,NASDAQ
1491,OMEG,Financial,NASDAQ
1492,ONB,Financial,NASDAQ
1493,ONEQ,Financial,NASDAQ
1494,ONYX,Financial,NASDAQ
1495,OPBK,Financial,NASDAQ
1496,OPHC,Financial,NASDAQ
1497,OPOF,Financial,NASDAQ
1498,OPRT,Financial,NASDAQ
1499,ORRF,Financial,NASDAQ
1500,OSBC,Financial,NASDAQ
1501,OSTRU,Financial,NASDAQ
1502,OTEC,Financial,NASDAQ
1503,OVBC,Financial,NASDAQ
1504,OVLY,Financial,NASDAQ
1505,OXBR,Financial,NASDAQ
1506,OXLC,Financial,NASDAQ
1507,OXSQ,Financial,NASDAQ
1508,OXUS,Financial,NASDAQ
1509,OZK,Financial,NASDAQ
1510,OZKAP,Financial,NASDAQ
1511,PACW,Financial,NASDAQ
1512,PACXU,Financial,NASDAQ
1513,PANA,Financial,NASDAQ
1514,PAQC,Financial,NASDAQ
1515,PAQCU,Financial,NASDAQ
1516,PAX,Financial,NASDAQ
1517,PBFS,Financial,NASDAQ
1518,PBHC,Financial,NASDAQ
1519,PCB,Financial,NASDAQ
1520,PCSB,Financial,NASDAQ
1521,PCX,Financial,NASDAQ
1522,PDBC,Financial,NASDAQ
