#,Symbol,Weight
1,UNH,10.902376
2,GS,6.232242
3,HD,6.022027
4,MSFT,5.626613
5,MCD,5.323483
6,AMGN,5.22342
7,V,4.279346
8,CAT,3.764949
9,JNJ,3.747712
10,CRM,3.689272
11,HON,3.643866
12,TRV,3.552632
13,AAPL,3.091
14,PG,3.048537
15,CVX,3.001239
16,AXP,2.980007
17,IBM,2.952889
18,BA,2.923459
19,MMM,2.705886
20,WMT,2.636095
21,JPM,2.404018
22,NKE,2.26885
23,DIS,2.01512
24,MRK,1.950374
25,KO,1.327297
26,DOW,1.08009
27,VZ,1.061375
28,CSCO,0.912123
29,INTC,0.798607
30,WBA,0.789357
